complex_id,gap_bound,gap_unbound,interaction
1BRS_A_D,-1.23078564,-0.9358182549476624,-0.29496738505233755
1BRS_A_D,-1.0941983,-0.9817090034484859,-0.11248929655151418
1C1Y_A_B,-0.2685972000000001,-0.6156073808670044,0.3470101808670043
1C1Y_A_B,0.9663831,1.2638384103775024,-0.2974553103775024
1C4Z_ABC_D,1.6197493,1.8462017178535461,-0.2264524178535462
1C4Z_ABC_D,3.7201658200000005,4.094578385353088,-0.374412565353088
1C4Z_ABC_D,0.46264565999999996,1.3729751706123352,-0.9103295106123352
1C4Z_ABC_D,-0.27293182000000005,-2.2683202028274536,1.9953883828274535
1C4Z_ABC_D,1.3972920999999998,0.09465551376342818,1.3026365862365716
1C4Z_ABC_D,0.4133608000000002,-0.11962628364562988,0.5329870836456301
1CBW_FGH_I,0.9806461999999998,-1.9789173752069473,2.959563575206947
1CHO_EFG_I,1.6749459500000001,-1.5629174709320077,3.237863420932008
1CHO_EFG_I,1.7643308000000002,1.8747925758361816,-0.11046177583618144
1DAN_HL_UT,-0.650315445,-1.1716490238904955,0.5213335788904956
1DAN_HL_UT,1.3007791,-0.017951250076293945,1.318730350076294
1DAN_HL_UT,1.4140447,0.25516748428344704,1.158877215716553
1DAN_HL_UT,1.7082969000000001,-0.10696172714233487,1.815258627142335
1DAN_HL_UT,0.61275689,2.7232710868120193,-2.1105141968120193
1DAN_HL_UT,3.25154071,2.7517652809619904,0.4997754290380096
1DAN_HL_UT,-2.06896652,-1.7704785764217377,-0.29848794357826225
1DQJ_AB_C,2.4550891000000004,1.4636493921279907,0.9914397078720094
1DQJ_AB_C,-1.5814565999999999,-1.3495543003082275,-0.23190229969177234
1DQJ_AB_C,-2.3602635999999997,-1.9283755719661713,-0.43188802803382853
1DQJ_AB_C,1.4241134999999998,-0.6708283424377441,2.094941842437744
1DQJ_AB_C,0.12512394000000004,-2.7916392385959625,2.9167631785959625
1DVF_AB_CD,-3.0851140999999997,-1.6294047832489014,-1.4557093167510984
1DVF_AB_CD,2.3253,0.6619136333465576,1.6633863666534423
1DVF_AB_CD,-3.1441228999999997,-0.5177146196365354,-2.626408280363464
1DVF_AB_CD,-2.3410908,-1.5383415222167969,-0.8027492777832033
1DVF_AB_CD,3.74039477,2.091541886329651,1.6488528836703493
1DVF_AB_CD,-0.2832897999999999,-0.8198928833007817,0.5366030833007818
1DVF_AB_CD,1.6063838000000001,2.736999750137329,-1.130615950137329
1DVF_AB_CD,1.8504185999999998,2.2191630005836487,-0.36874440058364877
1DVF_AB_CD,-3.68895082,-3.095258474349975,-0.5936923456500248
1DVF_AB_CD,-0.9792613439999999,-2.246439643204212,1.2671782992042124
1E50_A_B,-3.2025599000000002,-4.402962028980255,1.200402128980255
1E50_A_B,2.2617637,1.7174882888793945,0.5442754111206054
1E50_A_B,0.9361710999999999,-1.12147057056427,2.05764167056427
1E50_A_B,-0.6679309999999999,-1.84987473487854,1.18194373487854
1EMV_A_B,0.58031794,-0.49473774433136,1.07505568433136
1EMV_A_B,0.028313400000000044,1.224168300628662,-1.195854900628662
1EMV_A_B,-0.7743628,-0.4864332675933838,-0.28792953240661623
1EMV_A_B,0.12424499999999972,2.292122483253479,-2.1678774832534793
1FC2_C_D,0.10009429999999986,0.5133485794067383,-0.4132542794067384
1FCC_A_C,-0.3575347,-1.7993865013122559,1.4418518013122559
1GC1_G_C,0.9368143,2.229640483856201,-1.2928261838562012
1GC1_G_C,3.15413494,2.472312092781067,0.6818228472189333
1GC1_G_C,-1.3905298,-2.6793372631072994,1.2888074631072994
1GCQ_AB_C,0.05314756999999999,-0.20726355910301208,0.2604111291030121
1GUA_A_B,-0.7420952000000001,0.04377627372741699,-0.7858714737274171
1GUA_A_B,1.5513154,0.41168737411499023,1.1396280258850098
1H9D_A_B,0.2161883,-0.19069921970367454,0.40688751970367454
1H9D_A_B,0.0018634559999999994,-0.3028765171766281,0.3047399731766281
1H9D_A_B,0.9405836000000001,-0.5991551876068113,1.5397387876068114
1IAR_A_B,2.0019946999999996,-0.15973091125488326,2.161725611254883
1IAR_A_B,0.7584918399999999,1.2809556722640991,-0.5224638322640992
1JCK_A_B,0.7626713,-0.28388142585754395,1.046552725857544
1JCK_A_B,1.7432838,-0.4695823192596438,2.212866119259644
1JRH_LH_I,-1.6271041399999997,-0.6392683982849121,-0.9878357417150876
1JRH_LH_I,-1.5405834999999999,-2.826576828956604,1.2859933289566041
1JRH_LH_I,-2.47980732,-2.163113109767437,-0.31669421023256306
1JRH_LH_I,-2.5905053,-3.1138976216316223,0.5233923216316225
1JRH_LH_I,-1.584988,-3.1988804936408997,1.6138924936408996
1JRH_LH_I,-0.6383532,-0.19897723197937012,-0.43937596802062995
1JRH_LH_I,0.9323781000000002,1.3782076835632324,-0.4458295835632322
1JTD_A_B,0.6747038000000001,-0.5315365791320801,1.2062403791320802
1JTD_A_B,0.8762319000000001,1.772345066070557,-0.896113166070557
1JTD_A_B,-3.43060308,-2.6447191983461376,-0.7858838816538626
1JTD_A_B,-1.6275543999999997,-0.31375718116760254,-1.3137972188323972
1JTD_A_B,-1.8828874,-1.5291663408279421,-0.3537210591720579
1JTD_A_B,-3.0202980000000004,-2.926588773727417,-0.09370922627258338
1JTD_A_B,1.4204634600000001,-0.2313976287841799,1.65186108878418
1JTG_A_B,1.87508753,2.7132694125175476,-0.8381818825175475
1JTG_A_B,-0.3979130999999998,0.020001888275145596,-0.4179149882751454
1JTG_A_B,-4.1164832,-2.8805177211761475,-1.2359654788238523
1JTG_A_B,-0.17167850000000007,-0.9777348637580873,0.8060563637580872
1JTG_A_B,0.7835882299999999,0.4407038688659668,0.3428843611340331
1JTG_A_B,-3.429738,-3.5272579789161678,0.09751997891616782
1JTG_A_B,1.3071394299999999,2.281477004289627,-0.9743375742896272
1JTG_A_B,-0.9150600299999999,-2.8789657652378082,1.9639057352378084
1JTG_A_B,0.5497894000000003,0.34165430068969727,0.20813509931030305
1JTG_A_B,0.08368390000000026,-0.31139349937439054,0.3950773993743908
1K8R_A_B,2.238733,1.3719451427459717,0.8667878572540284
1K8R_A_B,-0.7133874999999998,-1.984465360641479,1.2710778606414792
1K8R_A_B,1.3819413999999999,-1.5326727628707886,2.9146141628707887
1K8R_A_B,-0.11985445000000006,-0.19048309326171875,0.0706286432617187
1KTZ_A_B,1.0293922000000002,1.479977130889893,-0.4505849308898928
1LFD_A_B,0.4013553999999999,-0.09913206100463912,0.500487461004639
1LFD_A_B,3.7645478000000003,3.1167056560516357,0.6478421439483644
1LFD_A_B,0.5333391999999999,-0.30313920974731445,0.8364784097473144
1LFD_A_B,0.8283693999999999,0.22439682483673096,0.603972575163269
1LFD_A_B,-0.02910239999999975,-0.4379312992095947,0.408828899209595
1MI5_ABC_DE,-2.8226758000000003,-2.892472386360169,0.06979658636016872
1MI5_ABC_DE,-1.7463809999999997,3.050646185874938,-4.7970271858749385
1MI5_ABC_DE,1.30732949,1.1957865059375763,0.11154298406242379
1MI5_ABC_DE,-3.3876206,-0.8819015026092529,-2.505719097390747
1MI5_ABC_DE,1.9713494,0.03700733184814409,1.934342068151856
1MI5_ABC_DE,-2.6796029,-2.8025989532470703,0.12299605324707019
1NMB_N_LH,-3.00207934,-3.686018653213978,0.6839393132139779
1OGA_ABC_DE,2.664945,1.1085022687911992,1.5564427312088007
1OGA_ABC_DE,0.7134944700000001,-1.4137473106384277,2.1272417806384274
1OGA_ABC_DE,-1.73903327,-4.664045080542564,2.925011810542564
1OGA_ABC_DE,1.6877691999999997,1.246254801750183,0.44151439824981664
1OGA_ABC_DE,-3.4025446,-0.7338917255401611,-2.668652874459839
1PPF_E_I,-0.11785366,-3.7564152702689166,3.638561610268917
1R0R_E_I,-1.48655077,-1.9419296085834503,0.45537883858345035
1R0R_E_I,-2.6831443,-2.8735201358795166,0.19037583587951645
1REW_AB_C,-0.3866480000000001,-1.680670976638794,1.2940229766387938
1S1Q_A_B,-1.4180885,-1.3099765777587904,-0.10811192224120969
1SMF_E_I,-0.75565037,-2.22184319794178,1.4661928279417802
1TM1_E_I,0.43275090000000005,-0.12581086158752441,0.5585617615875245
1TM1_E_I,-1.66507616,-3.933036655187607,2.267960495187607
1TM1_E_I,-2.76553192,-2.478463903069496,-0.28706801693050377
1VFB_AB_C,-1.23813383,-2.1965749710798264,0.9584411410798264
1VFB_AB_C,-1.41769004,-1.5658899322152138,0.1481998922152138
1VFB_AB_C,1.3684809699999998,2.618169605731965,-1.2496886357319652
1VFB_AB_C,0.9352456,0.20722365379333496,0.728021946206665
1XGQ_AB_C,-2.7910296999999997,-1.8133304119110107,-0.977699288088989
1XGR_AB_C,-1.3547205999999998,-1.7723801136016846,0.41765951360168474
1XGT_AB_C,-1.6076493999999997,-1.7103476524353027,0.10269825243530306
1XGU_AB_C,-2.1263306,-2.8746371269226074,0.7483065269226075
1Z7X_W_X,-0.34303380000000017,0.06358194351196289,-0.40661574351196306
1Z7X_W_X,-3.1354977,-3.340573370456695,0.20507567045669473
1Z7X_W_X,-2.0548922,-2.1988980770111084,0.14400587701110878
1Z7X_W_X,-2.9205261399999998,-2.0881881713867188,-0.8323379686132812
1Z7X_W_X,-0.7228144,-2.5252736806869507,1.8024592806869508
1Z7X_W_X,-0.09209120000000004,1.3798373937606812,-1.4719285937606812
1Z7X_W_X,-0.7937286000000001,-2.8569495677948,2.0632209677948
2A9K_A_B,0.70442914,0.03344881534576394,0.6709803246542361
2AK4_ABC_DE,-0.2730169,-0.995194673538208,0.722177773538208
2AK4_ABC_DE,2.07166918,1.941311776638031,0.1303574033619691
2AK4_ABC_DE,4.14076874,4.583823725581169,-0.44305498558116907
2AK4_ABC_DE,-0.44981659000000007,2.296664237976074,-2.7464808279760744
2AK4_ABC_DE,-1.2641848999999998,-0.46002626419067427,-0.8041586358093256
2AK4_ABC_DE,-2.3988753,-1.54973703622818,-0.8491382637718199
2AW2_A_B,0.11910546,-0.49936795234680165,0.6184734123468016
2AW2_A_B,0.4706210000000004,1.9268560409545898,-1.4562350409545894
2B42_A_B,-3.877613806,-3.043876737356186,-0.8337370686438139
2BNR_ABC_DE,1.2043845,0.5063085556030273,0.6980759443969726
2BNR_ABC_DE,-1.0983899,0.2661451101303103,-1.3645350101303102
2BTF_A_P,-0.016186100000000092,1.1411632299423218,-1.1573493299423219
2FTL_E_I,-0.002189519999999945,-0.47772899270057684,0.4755394727005769
2FTL_E_I,0.054998400000000114,-0.25472843647003174,0.30972683647003185
2FTL_E_I,-0.9339646000000001,-2.0213531255722046,1.0873885255722044
2G2U_A_B,0.24910923000000007,-0.07825148105621338,0.32736071105621345
2G2U_A_B,0.43455790000000016,-0.281915426254272,0.7164733262542722
2GOX_A_B,-0.704239,-1.0944947004318237,0.3902557004318238
2J0T_A_D,-0.33679700000000024,-0.7587280273437513,0.4219310273437511
2J0T_A_D,2.7189997,2.539818286895752,0.17918141310424807
2NYY_DC_A,0.06989080000000003,-2.338360905647277,2.4082517056472774
2NYY_DC_A,-1.5543698,1.0414772033691404,-2.5958470033691405
2NYY_DC_A,-0.021272100000000016,0.14876520633697532,-0.17003730633697534
2NYY_DC_A,1.2877290000000001,1.6415915489196777,-0.3538625489196776
2NYY_DC_A,0.4576112,-0.3959708213806157,0.8535820213806158
2NZ9_DC_A,1.40869726,1.8325969129800803,-0.42389965298008025
2NZ9_DC_A,3.3089795000000004,1.667450189590454,1.6415293104095463
2NZ9_DC_A,1.5859985000000005,2.623111605644226,-1.0371131056442255
2NZ9_DC_A,-1.6013434999999998,-2.1497738361358643,0.5484303361358644
2NZ9_DC_A,-1.4823881,-1.6621710062026982,0.1797829062026981
2NZ9_DC_A,0.1251065,-0.3062009811401367,0.43130748114013695
2PCC_A_B,1.36719137,1.2761430740356445,0.09104829596435549
2WPT_A_B,2.1535469000000003,1.5541982650756836,0.5993486349243164
2WPT_A_B,0.39567443,-0.6797815561294555,1.0754559861294555
2WPT_A_B,2.7763269,2.12748122215271,0.64884567784729
2WPT_A_B,-1.15317227,-1.5732924044132233,0.4201201344132234
2WPT_A_B,2.3625874,1.3960134983062744,0.9665739016937254
2WPT_A_B,-0.38431640000000034,0.7439186573028564,-1.1282350573028568
2WPT_A_B,0.5061563999999998,-3.0098397731781006,3.5159961731781
2WPT_A_B,3.0878457,1.3108787536621094,1.7769669463378905
3AAA_AB_C,1.702462,-0.2329235076904297,1.9353855076904296
3AAA_AB_C,0.21029229999999988,-3.2860831022262573,3.496375402226257
3AAA_AB_C,0.42587019999999987,0.8206651210784917,-0.3947949210784918
3B4V_AB_C,0.1336226,-1.8369508236646652,1.970573423664665
3B4V_AB_C,0.4338291000000001,-1.1899971961975098,1.6238262961975098
3B4V_AB_C,0.59112931,0.4699282646179199,0.12120104538208021
3BK3_A_C,-0.13946132,-0.5840625315904618,0.4446012115904618
3BN9_B_CD,-0.128872184,-1.8460638523101807,1.7171916683101804
3BN9_B_CD,-1.25252972,-4.311075210571289,3.058545490571289
3BN9_B_CD,2.90708044,2.7680025696754456,0.1390778703245545
3BN9_B_CD,0.6316663399999999,1.696364402770996,-1.0646980627709959
3BN9_B_CD,-0.18073819999999996,0.687326192855835,-0.8680643928558349
3BT1_A_U,-0.15626467,-0.29023921489715576,0.13397454489715577
3BT1_A_U,0.17381400000000002,-0.09057402610778742,0.26438802610778755
3BT1_A_U,0.44678299999999993,-0.7344552278518677,1.1812382278518676
3BT1_A_U,0.1526622999999998,-0.14504551887512207,0.2977078188751219
3BT1_A_U,-0.10831322000000002,1.7342407703399658,-1.842553990339966
3BT1_A_U,-0.21262170000000014,-0.26526594161987305,0.05264424161987291
3BX1_A_C,-0.28693312,-4.066879138350487,3.7799460183504867
3C60_CD_AB,0.62778336,1.0490337014198305,-0.42125034141983053
3C60_CD_AB,2.2356824,2.3742918968200684,-0.13860949682006818
3C60_CD_AB,0.7918265,0.8723101615905762,-0.08048366159057618
3D3V_ABC_DE,-2.3223713,-2.5989415645599365,0.2765702645599366
3D3V_ABC_DE,3.5325039,2.443235397338867,1.0892685026611326
3D3V_ABC_DE,1.6249170000000002,-0.6951603889465341,2.320077388946534
3EQS_A_B,0.30951949999999995,-0.6401834487915039,0.9497029487915039
3EQS_A_B,0.49978708,-2.901315152645111,3.401102232645111
3EQY_A_C,-0.14998847000000004,-3.027132123708725,2.877143653708725
3F1S_A_B,-1.7064922,-2.374952554702759,0.668460354702759
3F1S_A_B,-0.8507071,-1.878124475479126,1.0274173754791258
3F1S_A_B,-0.81915881,-3.3566780388355255,2.5375192288355257
3F1S_A_B,0.5079803999999999,-0.503684401512146,1.0116648015121459
3HFM_HL_Y,-2.7592383,-2.6992123126983643,-0.06002598730163555
3HFM_HL_Y,-1.2483744999999997,-2.713697910308838,1.4653234103088382
3HFM_HL_Y,0.4811003999999999,-1.425239086151123,1.906339486151123
3HFM_HL_Y,-2.1499388799999997,-0.7890288829803467,-1.3609099970196532
3HFM_HL_Y,1.8798394199999997,-0.6151540279388428,2.4949934479388425
3HFM_HL_Y,-1.6667168,-1.2399344444274902,-0.4267823555725099
3HH2_AB_C,-0.6503584,-2.3407032489776607,1.6903448489776607
3HH2_AB_C,2.29755873,1.367908239364624,0.929650490635376
3KBH_A_E,0.57236333,0.5033278465270996,0.06903548347290034
3KBH_A_E,4.0802834,3.459096312522888,0.6211870874771117
3KUD_A_B,0.5611158,0.5413122177124023,0.01980358228759771
3LB6_A_C,1.9244153400000001,1.2304422855377197,0.6939730544622804
3M62_A_B,0.09679480000000007,-1.2973335981369014,1.3941283981369015
3M62_A_B,0.33769929,-0.1807861328125,0.5184854228124998
3M62_A_B,0.8275146999999998,-0.6211867332458505,1.4487014332458503
3M63_A_B,-1.0788084000000002,-1.213228464126587,0.1344200641265867
3M63_A_B,-1.1726315200000001,0.44396090507507324,-1.6165924250750734
3M63_A_B,-1.304766365,-1.4984838515520094,0.19371748655200935
3MZG_A_B,-0.3545288000000002,0.11138629913330078,-0.465915099133301
3MZG_A_B,-0.7292858,-1.4322907924652104,0.7030049924652104
3NGB_HL_G,2.6881467999999997,2.0130293369293213,0.6751174630706784
3NGB_HL_G,1.22353458,0.9474785327911377,0.27605604720886223
3NGB_HL_G,1.2088327999999997,0.3431968688964844,0.8656359311035153
3NGB_HL_G,-2.107281,-1.6134226322174072,-0.49385836778259273
3NGB_HL_G,-1.499996405,-1.9592437893152237,0.45924738431522366
3NGB_HL_G,-2.9845533,-2.262682318687439,-0.721870981312561
3NGB_HL_G,-0.8200579000000001,-0.8287577629089355,0.00869986290893543
3NGB_HL_G,-0.2621667000000001,1.4383670091629028,-1.700533709162903
3NGB_HL_G,0.5018455999999998,-0.522625207901001,1.0244708079010008
3NPS_A_BC,0.11396150000000005,-2.0560667514801025,2.170028251480103
3Q8D_A_E,-3.1647294,-2.9247018098831177,-0.24002759011688246
3QHY_A_B,-0.46417259999999994,0.24280118942260742,-0.7069737894226074
3QHY_A_B,0.279922,0.3687245845794678,-0.08880258457946777
3QHY_A_B,-0.5782039999999999,0.3204493522644043,-0.8986533522644042
3QHY_A_B,0.059715329999999955,-0.8731648325920105,0.9328801625920105
3QHY_A_B,-2.46837535,-2.0027633905410767,-0.4656119594589233
3QHY_A_B,0.8794596,0.36939191818237305,0.5100676818176271
3QHY_A_B,-2.6819339500000003,-2.9023766815662384,0.22044273156623828
3QHY_A_B,-0.7972004999999998,-0.7923932075500488,-0.004807292449950928
3QIB_ABP_CD,-1.4919879600000001,2.7688510417938232,-4.260839001793824
3QIB_ABP_CD,-0.16801529999999998,-0.48710179328918457,0.3190864932891846
3QIB_ABP_CD,0.4953748499999999,-1.269121170043945,1.764496020043945
3QIB_ABP_CD,0.6811867,2.339294910430908,-1.6581082104309082
3QIB_ABP_CD,2.94374075,1.376413106918335,1.567327643081665
3S9D_A_B,-0.9210843,-1.2733558416366577,0.35227154163665786
3S9D_A_B,-0.8425898999999999,-2.22275722026825,1.38016732026825
3S9D_A_B,0.9374828000000002,-0.4756088256835942,1.4130916256835944
3SE3_B_A,-1.5702981299999998,-3.346333719789982,1.776035589789982
3SE3_B_A,-0.8353524999999999,-2.422875165939331,1.5875226659393311
3SE4_B_A,-0.2211789999999998,-2.178563356399536,1.9573843563995363
3SE4_B_C,-0.26033149999999994,-0.8045772314071655,0.5442457314071656
3SE4_B_C,-0.46209420000000057,2.7957159280776978,-3.2578101280776983
3SE4_B_C,2.69017134,2.6775171756744385,0.012654164325561545
3SE4_B_C,0.8476994,0.07105839252471924,0.7766410074752808
3SE4_B_C,1.6981862,0.15941262245178223,1.5387735775482179
3SE8_HL_G,3.1824973000000005,2.0702552795410156,1.1122420204589847
3SE8_HL_G,-2.14389059,-2.029419630765915,-0.11447095923408493
3SE8_HL_G,-0.5737844000000001,-1.9751539900898933,1.4013695900898933
3SE9_HL_G,-1.823299,-2.645397663116455,0.8220986631164551
3SF4_A_D,-1.77733403,-3.784151434898376,2.006817404898376
3SGB_E_I,0.5047880199999999,-1.90663480758667,2.41142282758667
3SZK_AB_C,-1.3843469000000002,-1.7536659836769104,0.36931908367691035
3SZK_AB_C,-0.11222319999999997,-3.749785900115967,3.637562700115967
3SZK_AB_C,1.0487152999999998,1.1409215927124032,-0.09220629271240344
3U82_A_B,-0.86480143,-0.8801711797714238,0.015369749771423802
4B0M_A_BM,0.3545745,-1.079581499099732,1.434155999099732
4B0M_A_BM,0.31490474,-0.026032567024230957,0.340937307024231
4BFI_A_B,0.623528046,-1.6740648746490479,2.2975929206490475
4BFI_A_B,-2.41344113,0.5426435470581055,-2.9560846770581053
4BFI_A_B,1.9011730200000003,-1.3458094596862793,3.246982479686279
4CPA_A_I,-0.08959850000000014,0.36185431480407715,-0.4514528148040773
4CVW_A_C,0.14847659999999996,-0.266451358795166,0.414927958795166
4CVW_A_C,-0.6581705000000002,-0.8079788684844971,0.14980836848449686
4FTV_ABC_DE,-0.03342889999999965,-0.13915705680847168,0.10572815680847203
4FZA_A_B,0.99407256,0.8286094665527339,0.16546309344726606
4FZA_A_B,-1.9590660000000004,-1.0861284732818604,-0.8729375267181401
4G0N_A_B,-1.2933369000000001,-0.18387556076049805,-1.109461339239502
4G0N_A_B,0.1509478999999998,0.060372114181518555,0.09057578581848125
4G0N_A_B,1.8181311999999998,0.4256470203399658,1.392484179660034
4HFK_A_BD,1.4899201999999998,1.4714818000793457,0.018438399920654103
4HFK_A_BD,-1.0468604400000001,0.3308515548706059,-1.3777119948706056
4HFK_A_BD,2.9002895,0.7572262287139897,2.1430632712860103
4HRN_A_D,0.47141330000000004,0.5572798252105713,-0.08586652521057125
4HRN_A_D,1.4953895,-0.8307530879974365,2.3261425879974365
4I77_HL_Z,0.5431710999999999,-1.5276352167129517,2.0708063167129516
4I77_HL_Z,1.32390327,2.819149971008301,-1.4952467010083013
4I77_HL_Z,-1.0453069400000001,-0.1476622223854065,-0.8976447176145935
4I77_HL_Z,0.7380215999999999,1.1816121339797974,-0.4435905339797974
4I77_HL_Z,-0.38949288,-0.3734544515609742,-0.01603842843902581
4J2L_A_CD,-4.0120049,0.6150146722793579,-4.627019572279358
4JEU_A_B,0.33779819999999994,-0.6183264255523679,0.9561246255523679
4JEU_A_B,1.73615363,-0.9677486419677734,2.7039022719677734
4JFF_ABC_DE,-3.0015495,-3.1494952440261845,0.14794574402618477
4JFF_ABC_DE,0.58993422,0.23633337020874023,0.3536008497912597
4JFF_ABC_DE,1.6277773999999998,1.5720182657241824,0.05575913427581747
4JFF_ABC_DE,-1.3441003500000002,0.5544242858886719,-1.898524635888672
4JFF_ABC_DE,-2.3542368700000003,-2.0119201838970184,-0.3423166861029817
4KRO_A_B,-0.5907362999999999,-1.3983566761016846,0.8076203761016847
4KRO_A_B,-1.6801773,0.5022728443145752,-2.182450144314575
4KRP_A_B,-1.0116446000000001,-0.5693023204803467,-0.44234227951965344
4L3E_ABC_DE,-2.7313910499999996,-0.01751875877380371,-2.7138722912261963
4L3E_ABC_DE,-0.1850353,0.45817553997039795,-0.643210839970398
4L3E_ABC_DE,-0.07694869999999998,0.8107495307922363,-0.8876982307922363
4L3E_ABC_DE,-1.382728,-1.786168336868287,0.40344033686828706
4MNQ_ABC_DE,-1.9872008,-0.34109926223754883,-1.6461015377624513
4MNQ_ABC_DE,-1.387712,-2.4116488695144653,1.0239368695144653
4O27_A_B,-1.648245,-1.6720166504383085,0.023771650438308534
4O27_A_B,1.7379585,0.16117501258850098,1.576783487411499
4OFY_A_D,-0.7852892999999999,0.14457869529724077,-0.9298679952972406
4OFY_A_D,0.6682972999999999,0.5960638523101807,0.07223344768981921
4OFY_A_D,1.5287349000000003,1.1403989791870117,0.3883359208129886
4OZG_ABJ_GH,1.5942570000000003,0.05538654327392578,1.5388704567260745
4P23_CD_AB,3.4856562500000003,3.353648543357849,0.1320077066421511
4P23_CD_AB,-1.7842205999999998,-2.022038221359253,0.2378176213592531
4P23_CD_AB,1.1529117000000002,0.6714630126953125,0.4814486873046877
4P23_CD_AB,1.1751580999999998,-0.29291486740112305,1.4680729674011228
4P5T_CD_AB,0.5001469000000001,-0.09483480453491211,0.5949817045349122
4P5T_CD_AB,-1.00135946,-1.8769058585166931,0.8755463985166931
4PWX_AB_CD,-1.7365274,-1.934068441390991,0.19754104139099105
4PWX_AB_CD,-0.6756616000000002,-1.456568956375122,0.7809073563751219
4PWX_AB_CD,-2.8429704,-2.489724040031433,-0.3532463599685667
4PWX_AB_CD,0.10125159999999989,-1.088049054145813,1.1893006541458129
4RS1_A_B,1.91299307,1.7128689289093018,0.2001241410906982
4RS1_A_B,-1.94500452,-2.988009929656983,1.043005409656983
4YEB_A_B,-0.4332695000000002,-0.6815929412841797,0.2483234412841795
4YFD_A_B,-1.56753862,-1.9000286757946019,0.3324900557946019
4YFD_A_B,0.6659636000000002,-0.6599786281585698,1.3259422281585702
4YFD_A_B,-0.6713995999999998,-0.503021240234375,-0.16837835976562476
4YH7_A_B,0.9579594,1.3736443519592285,-0.4156849519592285
4YH7_A_B,1.6166459000000002,-0.1506190299987784,1.7672649299987786
4ZS6_HL_A,-2.4221589,-0.27295494079589844,-2.1492039592041015
5C6T_HL_A,0.8888533999999999,2.228360891342163,-1.3395074913421634
5C6T_HL_A,-0.6024629999999997,-2.0428748130798344,1.4404118130798347
5C6T_HL_A,-2.55933958,-3.7078858613967896,1.1485462813967895
5C6T_HL_A,3.3936687,2.307140052318573,1.0865286476814273
5C6T_HL_A,0.0674319000000001,1.1691539287567139,-1.1017220287567138
5F4E_A_B,0.002663599999999988,-0.6633799076080324,0.6660435076080324
5F4E_A_B,0.2901710999999999,-4.497738093137741,4.787909193137741
5F4E_A_B,1.5527358000000002,-1.2389397621154785,2.7916755621154787
5K39_A_B,2.4114237000000003,0.24535608291625977,2.1660676170837405
5M2O_A_B,2.8589226500000002,3.5497641563415527,-0.6908415063415527
5M2O_A_B,-0.012321680000000002,0.28311991691589355,-0.29544159691589345
5M2O_A_B,1.38680673,1.3727209568023682,0.014085773197631823
5M2O_A_B,1.3715901000000001,0.8559941053390505,0.5155959946609496
