complex_id,hot,ctl,d,pair_gap
1BRS_A_D,1.2526673014282226,0.5168813530700683,0.7357859483581543,-0.1046218999999999
1BRS_A_D,-0.166213108543396,0.12875427650894158,-0.29496738505233755,-1.23078564
1BRS_A_D,-0.03142261523742729,0.5287456454956052,-0.5601682607330325,0.5302135999999997
1C1Y_A_B,0.15126181434326158,2.0368413948547364,-1.8855795805114748,-2.7254219
1C1Y_A_B,0.22476688444519044,-0.12224329642181386,0.3470101808670043,-0.2685972000000001
1C1Y_A_B,0.4369999026229858,0.7344552130004882,-0.2974553103775024,0.9663831
1C4Z_ABC_D,-0.07941417824478159,0.1470382396087646,-0.2264524178535462,1.6197493
1C4Z_ABC_D,0.1208372159457397,0.4184941212722778,-0.2976569053265381,0.40784632
1C4Z_ABC_D,0.060107733798217655,0.7722532396331787,-0.7121455058349611,-2.0617339
1C4Z_ABC_D,0.0025593218522644012,2.3849320032409667,-2.382372681388702,1.46643066
1C4Z_ABC_D,2.452776397491455,0.4573880146640015,1.9953883828274535,-0.27293182
1C4Z_ABC_D,1.279330261447144,-0.12561131150512672,1.4049415729522707,2.995425
1C4Z_ABC_D,0.794495509765625,0.2615084261199949,0.5329870836456301,0.4133608000000002
1CHO_EFG_I,3.355189684320069,0.21501034648757933,3.1401793378324894,-0.0551772099999999
1CHO_EFG_I,1.5798055780456544,0.7899236905059812,0.7898818875396731,1.7699612999999998
1DAN_HL_UT,0.5229047500115969,0.0015711711211012919,0.5213335788904956,-0.650315445
1DAN_HL_UT,1.7042233733795167,0.18513396211547928,1.5190894112640374,3.0182981
1DAN_HL_UT,1.3466652012023927,-0.27304176487426757,1.6197069660766603,2.8699883
1DAN_HL_UT,-0.06352367861560829,2.046990518196411,-2.1105141968120193,0.61275689
1DAN_HL_UT,0.22673366416374202,2.0221235666503907,-1.7953899024866486,2.96601941
1DAN_HL_UT,-0.24894455996093745,0.0495433836173248,-0.29848794357826225,-2.06896652
1DQJ_AB_C,0.7128320052658081,-0.27860770260620127,0.9914397078720094,2.4550891000000004
1DQJ_AB_C,1.683468070916748,-0.41147377152099596,2.094941842437744,1.4241134999999998
1DQJ_AB_C,-0.0069474951721191225,-0.6309013734680176,0.6239538782958984,-0.8667745
1DQJ_AB_C,-0.09300511376485829,-0.1612724338816071,0.06826732011674883,0.47313824
1DQJ_AB_C,2.7554907447143555,0.23108501535034187,2.5244057293640134,1.4112661
1DVF_AB_CD,0.4912712581604004,-1.172115108493042,1.6633863666534423,2.3253
1DVF_AB_CD,-2.975142706130981,-0.3487344257675171,-2.626408280363464,-3.1441229
1DVF_AB_CD,-1.0090450334472658,-0.20629575566406255,-0.8027492777832033,-2.3410908
1DVF_AB_CD,0.1552340995513921,-0.38136898374938966,0.5366030833007818,-0.2832897999999999
1DVF_AB_CD,-0.728018323147583,0.402597626989746,-1.130615950137329,1.6063838
1DVF_AB_CD,-0.20650409486465449,-0.11054125059051523,-0.09596284427413926,0.5483974000000001
1DVF_AB_CD,1.2673629465881349,0.00018464738392248714,1.2671782992042124,-0.979261344
1E50_A_B,1.2497749111389158,0.049372782158660866,1.200402128980255,-3.2025599
1E50_A_B,0.2094660792663574,-0.334809331854248,0.5442754111206054,2.2617637
1E50_A_B,0.8019421071044921,-1.2556995634597778,2.05764167056427,0.9361711
1E50_A_B,1.2882477068267821,1.1408736182589723,0.14737408856780987,-0.791988795
1EFN_A_B,3.206162792333984,0.15874465713500996,3.047418135198974,2.1588669
1EMV_A_B,-0.7203591177520754,0.13458867980346678,-0.8549477975555422,1.1366128999999998
1EMV_A_B,1.0609145470266723,-0.014141137304687579,1.07505568433136,0.58031794
1EMV_A_B,-0.6535896843505857,0.5422652162780763,-1.195854900628662,0.0283134
1EMV_A_B,-0.025205398120117017,0.2627241342864992,-0.28792953240661623,-0.7743628
1EMV_A_B,-0.8601028769607546,1.3077746062927247,-2.1678774832534793,0.1242449999999997
1EMV_A_B,0.3051347702301026,-0.34819327309112547,0.6533280433212281,-1.7423289
1F47_A_B,0.5115647329568479,0.7379201603637691,-0.22635542740692116,0.91850186
1FC2_C_D,-1.7759280379364015,-1.362673758529663,-0.4132542794067384,0.1000942999999998
1FCC_A_C,1.3846056401306153,0.34607472479248047,1.0385309153381348,-0.1325758999999999
1FCC_A_C,-0.03284522858291633,0.6776916566558837,-0.7105368852388001,2.77334584
1FFW_A_B,4.212896409599609,2.9804287569116212,1.2324676526879879,0.16900921
1GC1_G_C,-0.1894769660339355,2.223485286199341,-2.4129622522332763,-1.62868076
1GC1_G_C,0.16314249939788816,-0.5186803478210451,0.6818228472189333,3.15413494
1GC1_G_C,0.643177994891357,-0.6456294682159425,1.2888074631072994,-1.3905298
1GCQ_AB_C,0.303030135582962,0.0426190064799499,0.2604111291030121,0.0531475699999999
1GUA_A_B,0.003059315170288013,-0.1297535707702635,0.13281288594055152,0.0754004999999997
1GUA_A_B,-0.0798697703155522,1.6314863938232422,-1.7113561641387944,-1.4183805
1GUA_A_B,0.05626635182495132,0.4526038995239259,-0.39633754769897456,-1.1435285
1H9D_A_B,0.3940844575317386,-0.012803062171935942,0.40688751970367454,0.2161883
1H9D_A_B,0.3233397677210388,0.0185997945444107,0.3047399731766281,0.0018634559999999
1H9D_A_B,0.25079895227050786,2.1956720787719726,-1.9448731265014647,-0.0402643999999998
1H9D_A_B,1.6963340540649414,0.15659526645813004,1.5397387876068114,0.9405836
1IAR_A_B,1.6845550798828128,-0.47717053137207,2.161725611254883,2.0019947
1IAR_A_B,0.9791374159933471,0.808389809960937,0.17074760603241013,1.44448754
1JCK_A_B,0.44887617744445807,-0.5976765484130859,1.046552725857544,0.7626713
1JCK_A_B,2.4092346936218263,-0.2202974240878296,2.629532117709656,0.02960052
1JRH_LH_I,1.3527555442016603,0.0667622152450561,1.2859933289566041,-1.5405835
1JRH_LH_I,-0.32305178572082527,0.045564352370491,-0.36861613809131627,-2.47846349
1JRH_LH_I,0.6627826560241701,0.13939033439254755,0.5233923216316225,-2.5905053
1JRH_LH_I,1.6061204568511962,-0.0077720367897034515,1.6138924936408996,-1.584988
1JRH_LH_I,1.0584088126617432,1.4977847806823732,-0.43937596802062995,-0.6383532
1JRH_LH_I,0.36682108944091807,0.8126506730041503,-0.4458295835632322,0.9323781000000002
1JTD_A_B,0.08182100038452145,-0.027252269856243197,0.10907327024076464,-3.52748752
1JTD_A_B,-0.600054310256958,0.09554078924255371,-0.6955950994995117,0.0894572
1JTD_A_B,-0.8550978206329352,-0.0692139389790726,-0.7858838816538626,-3.43060308
1JTD_A_B,-0.845611878601074,0.4681853402313232,-1.3137972188323972,-1.6275543999999995
1JTD_A_B,0.12134787563476568,0.47506893480682355,-0.3537210591720579,-1.8828874
1JTD_A_B,-0.2866401763793949,-0.1929309501068115,-0.09370922627258338,-3.0202980000000004
1JTD_A_B,1.1945620767358398,-0.4572990120483402,1.65186108878418,1.42046346
1JTD_A_B,-0.2721385814941404,0.9107714463867187,-1.182910027880859,-1.4387427000000002
1JTG_A_B,-0.005787445945281994,0.8323944365722655,-0.8381818825175475,1.87508753
1JTG_A_B,0.05102894259948787,0.4689439308746337,-0.41791498827514584,-0.3979130999999998
1JTG_A_B,-0.7996005601562501,0.4363649186676023,-1.2359654788238523,-4.1164832
1JTG_A_B,-0.021152176457214455,-0.8272085402153017,0.8060563637580872,-0.1716785
1JTG_A_B,0.5376848537503052,0.19480049261627208,0.3428843611340331,0.7835882299999999
1JTG_A_B,-0.07369665505676304,-0.17121663397293085,0.09751997891616782,-3.429738
1JTG_A_B,0.006997615371017396,0.9813351896606446,-0.9743375742896272,1.30713943
1JTG_A_B,1.9531333515747071,-0.010772383663101195,1.9639057352378084,-0.91506003
1JTG_A_B,0.10433192644042988,-0.10380317286987317,0.20813509931030305,0.5497894000000003
1JTG_A_B,0.9317300751098638,0.5366526757354735,0.39507739937439035,0.0836839000000002
1K8R_A_B,1.0383569766448972,-0.23272088399658197,1.2710778606414792,-0.7133874999999998
1K8R_A_B,-0.18790101090698252,-0.6043525883285521,0.4164515774215696,-0.0655086000000002
1K8R_A_B,0.31249165484313957,0.24186301158142087,0.0706286432617187,-0.11985445
1KTZ_A_B,0.3167113834411621,0.7672963143310549,-0.4505849308898928,1.0293922000000002
1KTZ_A_B,1.814003069360352,1.5583417142944338,0.25566135506591814,1.3285420999999995
1LFD_A_B,1.24441098119812,0.7439235201934811,0.500487461004639,0.4013553999999999
1LFD_A_B,0.9389030102203368,0.10242460047302249,0.8364784097473144,0.5333391999999999
1LFD_A_B,0.6557996640197754,0.19014148166809086,0.46565818235168455,1.7679851
1LFD_A_B,-0.01575568573608388,2.296059939536743,-2.311815625272827,-3.65095008
1MI5_ABC_DE,-1.9585738967422484,0.321501849336853,-2.2800757460791012,-2.16753264
1MI5_ABC_DE,0.0033276375276947018,1.997706823599243,-1.9943791860715483,0.44928909
1MI5_ABC_DE,-0.508012273791504,3.6978257051696777,-4.205837978961181,-3.6657622
1MI5_ABC_DE,0.38329860260925286,-1.551043465542603,1.934342068151856,1.9713494
1MI5_ABC_DE,0.6033077634033202,0.48031171015624996,0.12299605324707019,-2.6796029
1NMB_N_LH,0.6839847354248048,0.466481947491455,0.21750278793334976,-1.3508274999999998
1OGA_ABC_DE,0.37320805767364496,-0.7136158777770998,1.0868239354507447,0.7097367000000001
1OGA_ABC_DE,2.996648734100342,0.0716369235577774,2.925011810542564,-1.73903327
1OGA_ABC_DE,0.39693752358856194,-0.871593044250488,1.26853056783905,1.3881224
1OGA_ABC_DE,-1.5999325735626222,1.0687203008972168,-2.668652874459839,-3.4025446
1PPF_E_I,1.202955523510742,-0.6619998269958494,1.8649553505065914,3.0046653
1R0R_E_I,0.6247488240203858,-0.20769397575647358,0.8324427997768593,-1.30785018
1REW_AB_C,2.8991336755310058,1.605110698892212,1.2940229766387938,-0.3866480000000001
1SMF_E_I,0.5863556637651062,-0.11320513316040037,0.6995607969255065,0.1919212099999999
1SMF_E_I,1.4813144815911865,0.10509157526618956,1.3762229063249969,-0.5349153600000001
1TM1_E_I,1.5365413496429443,0.9779795880554198,0.5585617615875245,0.4327509
1TM1_E_I,2.2586766935791016,-0.00928380160850531,2.267960495187607,-1.66507616
1TM1_E_I,-0.23186036972351065,0.009510912721023501,-0.24137128244453415,-2.78555856
1U7F_B_AC,1.1854237533386232,0.1959962634918213,0.9894274898468018,0.9832236
1VFB_AB_C,0.3491663975932312,0.06586095054626462,0.2833054470469666,2.03764997
1VFB_AB_C,0.5299348528381347,-0.19808709336853036,0.728021946206665,0.9352456
1XGQ_AB_C,-0.4587257225189205,0.5189735655700685,-0.977699288088989,-2.7910297
1XGR_AB_C,0.9466733654235839,0.5290138518218992,0.41765951360168474,-1.3547205999999998
1XGT_AB_C,0.1044988203491215,0.0018005679138184405,0.10269825243530306,-1.6076493999999997
1XGU_AB_C,0.9833826874267579,0.23507616050415048,0.7483065269226075,-2.1263306
1Z7X_W_X,-0.7273635562744141,-0.43496002390213007,-0.292403532372284,-2.5500008000000003
1Z7X_W_X,-0.22988435344543534,-0.5198686465240481,0.28998429307861273,-2.0792908000000003
1Z7X_W_X,0.06107056370849606,-0.04219365315055851,0.10326421685905457,-1.0585328
1Z7X_W_X,0.3169336260803224,1.2978730103515623,-0.98093938427124,-1.7742690999999997
1Z7X_W_X,-1.0347218450500488,0.24413419743652343,-1.2788560424865723,-1.1093514
1Z7X_W_X,0.2501801271774291,0.00734000988052369,0.2428401172969054,-1.02001428
1Z7X_W_X,-1.6741599604263304,-0.20223136666564923,-1.4719285937606812,-0.0920912
1Z7X_W_X,1.5433523212707518,-0.320747812762451,1.8641001340332028,0.3570314999999997
2A9K_A_B,1.0428808896322632,0.37190056497802715,0.6709803246542361,0.70442914
2AK4_ABC_DE,0.8629286108154297,0.36425856068725615,0.49867005012817356,-0.0300818
2AK4_ABC_DE,0.08557977858779908,-0.04477762477417002,0.1303574033619691,2.07166918
2AK4_ABC_DE,-0.05194448173595431,0.39111050384521473,-0.44305498558116907,4.14076874
2AK4_ABC_DE,-0.01575577321838384,2.7307250547576905,-2.7464808279760744,-0.44981659
2AK4_ABC_DE,0.20474890791626033,1.0089075437255859,-0.8041586358093256,-1.2641848999999998
2AK4_ABC_DE,2.0887296998962395,0.05547426475036621,2.033255435145873,-1.41308298
2AW2_A_B,0.9204059872125244,-0.02369126738922117,0.9440972546017457,-0.04594722
2AW2_A_B,-0.7279694008941648,0.7282656400604246,-1.4562350409545894,0.4706210000000004
2B42_A_B,-0.8319328281311034,0.0018042405127104977,-0.8337370686438139,-3.877613806
2BNR_ABC_DE,0.9766868722930908,0.2786109278961182,0.6980759443969726,1.2043845
2BNR_ABC_DE,0.16178120241241456,1.5263162125427248,-1.3645350101303102,-1.0983899
2BTF_A_P,-0.5377707281356812,1.183304039868164,-1.7210747680038452,0.3765456
2FTL_E_I,0.34073150022033694,-0.13480797248023996,0.4755394727005769,-0.0021895199999999
2FTL_E_I,0.4653719912445069,0.15564515477447505,0.30972683647003185,0.0549984000000001
2FTL_E_I,0.8829349518280027,-0.021818467371749917,0.9047534191997526,-2.0876317
2G2U_A_B,0.5523656588024902,0.22500494774627677,0.32736071105621345,0.24910923
2G2U_A_B,0.6751842035766602,-0.04128912267761198,0.7164733262542722,0.4345579000000001
2GOX_A_B,0.9645396435791016,-0.6448704788665771,1.6094101224456787,1.6304961
2GOX_A_B,2.3649783479614257,-0.42887187070617694,2.7938502186676026,2.5045071
2J0T_A_D,-0.22258044797363263,0.4179527436157229,-0.6405331915893555,-1.1097914999999998
2J0T_A_D,0.4166495845825202,-0.005281442761230881,0.4219310273437511,-0.3367970000000002
2J0T_A_D,0.7752545980834961,0.596073184979248,0.17918141310424807,2.7189997
2NYY_DC_A,1.7947080395507813,-0.6135436660964964,2.4082517056472774,0.0698908
2NYY_DC_A,-0.025003465034484806,0.14503384130249053,-0.17003730633697534,-0.0212721
2NYY_DC_A,3.8559704969421387,3.002388475561523,0.8535820213806158,0.4576112
2NZ9_DC_A,-0.0735811890610123,0.3503184639190675,-0.4238996529800798,1.40869726
2NZ9_DC_A,1.6529848293426515,-0.284796201824951,1.9377810311676025,0.3466800999999999
2NZ9_DC_A,0.40080782242736834,0.011455518933105147,0.3893523034942632,2.2492163000000005
2NZ9_DC_A,3.234071066143799,2.802763585003662,0.43130748114013695,0.1251065
2O3B_A_B,0.21673007982330317,1.0529314594955443,-0.8362013796722412,-0.4164762000000001
2PCC_A_B,0.9929483493426514,0.9019000533782959,0.09104829596435549,1.36719137
2WPT_A_B,0.9933085719970702,0.3939599370727538,0.5993486349243164,2.1535469000000003
2WPT_A_B,0.9615037394024658,-0.11395224672698967,1.0754559861294555,0.39567443
2WPT_A_B,1.0963954907409668,0.4475498128936768,0.64884567784729,2.7763269
2WPT_A_B,0.36396489889068606,3.2541709867926025,-2.8902060879019165,-0.92878734
2WPT_A_B,1.4072085320343017,0.44063463034057637,0.9665739016937254,2.3625874
2WPT_A_B,-0.8646907762298586,0.2635442810729982,-1.1282350573028568,-0.3843164000000003
2WPT_A_B,3.4516577590759274,-0.06433841410217278,3.5159961731781,0.5061563999999998
2WPT_A_B,2.0208616247436524,0.24389467840576184,1.7769669463378905,3.0878457
2WPT_A_B,1.8375304485412602,-1.0740391714324953,2.9115696199737555,1.9642761
3AAA_AB_C,1.8447399437011718,-0.09064556398925783,1.9353855076904296,1.702462
3AAA_AB_C,3.6876928875,0.19131748527374293,3.496375402226257,0.2102922999999998
3AAA_AB_C,-0.26377528837585507,0.13101963270263672,-0.3947949210784918,0.4258701999999998
3B4V_AB_C,1.861743553527832,1.58404074251709,0.277702811010742,1.3144783999999998
3B4V_AB_C,1.9563998987060547,0.33257360250854484,1.6238262961975098,0.4338291000000001
3B4V_AB_C,1.6580760916894532,-0.1088298701368332,1.7669059618262866,0.14847721
3BK3_A_C,1.3709971695159913,0.4593835196105962,0.9116136499053951,1.8069982
3BK3_A_C,0.4530859023486328,0.0021198646356200973,0.4509660377130127,-0.13027104
3BN9_B_CD,3.0429990015582273,0.301901300592041,2.7410977009661863,3.46582557
3BN9_B_CD,1.434299947675171,-0.007128956347656201,1.4414289040228272,0.5935516399999999
3BN9_B_CD,0.16674980917053217,1.1146020080889893,-0.9478521989184572,-1.39001662
3BT1_A_U,0.1333615737545777,-0.00036631581867219154,0.13372788957324988,-0.7838285899999999
3BT1_A_U,1.4957790821350097,0.03605186502380375,1.459727217111206,0.9319021
3BT1_A_U,-0.044165337234497226,-0.3418731561096191,0.2977078188751219,0.1526622999999998
3BT1_A_U,0.564921107927246,0.10109566818237292,0.4638254397448731,2.4844481700000003
3BT1_A_U,-0.27722288088989266,-0.3298671225097656,0.05264424161987291,-0.2126217000000001
3BX1_A_C,3.780954892520752,0.9079447170318604,2.8730101754888917,-0.22984956
3C60_CD_AB,-0.12914585862564087,0.29210448279418966,-0.42125034141983053,0.62778336
3C60_CD_AB,0.8304104430908203,0.9690199399108885,-0.13860949682006818,2.2356824
3C60_CD_AB,0.15857552001953135,0.23905918161010753,-0.08048366159057618,0.7918265
3D3V_ABC_DE,1.9171912395019532,1.6406209749420166,0.2765702645599366,-2.3223713
3D3V_ABC_DE,2.7330266704223636,1.3265583700531005,1.406468300369263,0.7050530000000002
3EQS_A_B,2.97420641923584,0.07566231251602173,2.898544106719818,0.29089484
3EQS_A_B,1.4546304997955317,0.3881666792877203,1.0664638205078114,0.8177302999999998
3EQS_A_B,3.476764545161133,1.8229253245422363,1.6538392206188965,2.24034368
3EQS_A_B,1.461176633326111,0.8268401651757813,0.6343364681503296,0.4781872
3EQY_A_C,2.7544183202819825,-0.12272533342674258,2.877143653708725,-0.14998847
3EQY_A_C,1.5071489330841064,0.34698011247253424,1.1601688206115721,0.4992090999999998
3EQY_A_C,3.5981601048889162,0.7333334718933111,2.864826632995605,2.839395
3F1S_A_B,0.5168203897094727,0.6033163403259283,-0.08649595061645554,-1.7272311
3F1S_A_B,1.0141833126464843,-0.013234062832641613,1.0274173754791258,-0.8507071
3F1S_A_B,2.537632041558838,0.5449719655822753,1.9926600759765627,0.5601497000000001
3F1S_A_B,0.503766071508789,-0.15163996499328625,0.6554060365020753,0.4179036999999999
3HFM_HL_Y,0.9168524356323244,-0.31668755806274373,1.2335399936950682,-1.0301562
3HFM_HL_Y,0.07522103641052258,1.4361310334301758,-1.3609099970196532,-2.14993888
3HFM_HL_Y,2.318011554890747,-0.17698189304809553,2.4949934479388425,1.87983942
3HFM_HL_Y,-0.3037571949523925,0.12302516062011737,-0.4267823555725099,-1.6667168
3HFM_HL_Y,-0.025519397107696573,0.5936144442077642,-0.6191338413154608,1.0168113
3HFM_HL_Y,-0.1432951333181572,-0.0008718802886962251,-0.14242325302946096,1.30144788
3HH2_AB_C,1.890199923318481,0.19985507434082028,1.6903448489776607,-0.6503584
3HH2_AB_C,1.5444921849438482,1.6433258896240235,-0.09883370468017527,1.0332740299999998
3KBH_A_E,0.17397188975341793,0.10493640628051759,0.06903548347290034,0.57236333
3KBH_A_E,1.261564601057434,0.0682037787747192,1.1933608222827148,-0.40295933
3KUD_A_B,1.4287862553710937,1.408982673083496,0.01980358228759771,0.5611158
3LB6_A_C,1.2911709106018066,0.974822188923645,0.3163487216781615,-0.3672101
3LB6_A_C,1.0984470230596923,0.4044739685974119,0.6939730544622804,1.92441534
3M62_A_B,0.8118471713378903,-0.5822812267990112,1.3941283981369015,0.0967948
3M62_A_B,-0.010344488824463038,-0.2257699616409301,0.21542547281646707,-0.5803410000000002
3M62_A_B,2.721806637738037,2.2033212149255372,0.5184854228124998,0.33769929
3M62_A_B,1.3196074084381104,0.21727261349487303,1.1023347949432374,2.6844874
3M63_A_B,0.21426247387390118,0.07984240974731449,0.1344200641265867,-1.0788084000000002
3M63_A_B,1.7871772795837397,3.403769704658813,-1.6165924250750734,-1.17263152
3M63_A_B,1.8166203303344726,1.3631113515640256,0.45350897877044694,-0.9498918
3MZG_A_B,-0.46935260733032225,-0.003437508197021266,-0.465915099133301,-0.3545288000000002
3MZG_A_B,0.9319643074646,0.9751803024621581,-0.04321599499755813,-1.43143106
3NGB_HL_G,1.0232928526977538,0.08453415203857428,0.9387587006591795,3.5230349
3NGB_HL_G,0.1452021274658204,-0.022509043955707603,0.167711171421528,-4.552178
3NGB_HL_G,-0.2699563111297607,0.4519146701828003,-0.721870981312561,-2.9845533
3NGB_HL_G,0.8967843175659178,-0.3040465965896606,1.2008309141555784,-1.4635159000000002
3NGB_HL_G,1.673463355770874,0.6489925478698733,1.0244708079010008,0.5018455999999998
3NGB_HL_G,-0.1199788231201171,-0.17459559671783453,0.05461677359771744,-0.8996579999999998
3NPS_A_BC,2.4820833212402347,0.35964314225769023,2.1224401789825444,0.9974943000000004
3Q8D_A_E,-0.04529090370483413,0.19473668641204833,-0.24002759011688246,-3.1647294
3QHY_A_B,-0.7094885933288575,-0.0025148039062501404,-0.7069737894226074,-0.4641725999999999
3QHY_A_B,-0.2907615102203369,0.3613487872848511,-0.652110297505188,-1.8801318
3QHY_A_B,0.8560298116241455,-0.07685035096786497,0.9328801625920105,0.0597153299999999
3QHY_A_B,1.314583866168213,-0.28735159120178233,1.6019354573699953,1.5756572000000002
3QHY_A_B,0.16629390617370587,-0.05414882539253241,0.22044273156623828,-2.6819339500000003
3QHY_A_B,-0.4052872188720702,0.43272541924743635,-0.8380126381195065,-1.2527562999999995
3QIB_ABP_CD,-0.3426247992462159,3.9182142025476074,-4.260839001793824,-1.49198796
3QIB_ABP_CD,0.20535546662902826,-0.11373102666015633,0.3190864932891846,-0.1680152999999999
3QIB_ABP_CD,1.986940084054565,0.26419557807006844,1.7227445059844966,1.14621095
3QIB_ABP_CD,-1.422428362878418,0.23567984755249016,-1.6581082104309082,0.6811867
3QIB_ABP_CD,1.9662684205810548,0.39894077749938983,1.567327643081665,2.94374075
3S9D_A_B,1.3583810000030523,-0.021786320265197834,1.38016732026825,-0.8425898999999999
3S9D_A_B,2.823998212768555,0.07733387350463872,2.746664339263916,3.497608
3S9D_A_B,1.106571459411621,-0.15910434891815195,1.2656758083297728,-1.6361948000000002
3S9D_A_B,1.854769958682251,0.44167833299865666,1.4130916256835944,0.9374828000000002
3SE3_B_A,1.7809669758972169,0.0049313861072348975,1.776035589789982,-1.5702981299999998
3SE3_B_A,1.6485603106018067,0.06103764466247563,1.5875226659393311,-0.8353524999999999
3SE4_B_A,1.4967754137451172,-0.4606089426544191,1.9573843563995363,-0.2211789999999998
3SE4_B_C,0.949730890222168,0.40548515881500236,0.5442457314071656,-0.2603314999999999
3SE4_B_C,-2.4864688481216435,0.7713412799560548,-3.2578101280776983,-0.4620942000000005
3SE4_B_C,0.6555481279937745,-0.12109287948150627,0.7766410074752808,0.8476994
3SE4_B_C,1.7563858488708497,0.21761227132263183,1.5387735775482179,1.6981862
3SE8_HL_G,0.5272337561935425,-0.002267810806465209,0.5295015670000077,-1.21328265
3SE8_HL_G,1.0958714784057617,-0.0095930006855965,1.1054644790913581,-1.3143373
3SE8_HL_G,0.8590615133758543,-0.4699282614013671,1.3289897747772215,0.3566417999999998
3SE8_HL_G,-0.11386887608337393,0.0006020831507110025,-0.11447095923408493,-2.14389059
3SE8_HL_G,1.3917765894042968,0.3813881344909671,1.0103884549133297,3.6894842
3SE9_HL_G,0.0984373350524903,-0.7236613280639648,0.8220986631164551,-1.823299
3SEK_B_C,-0.22571709363403336,0.17937353168640158,-0.40509062532043494,0.1355389999999996
3SEK_B_C,1.5848808059570314,0.48636546577301054,1.0985153401840209,-0.6692986999999999
3SF4_A_D,1.9842793812469477,-0.02253802365142832,2.006817404898376,-1.77733403
3SGB_E_I,3.654229743165283,1.2428069155786132,2.41142282758667,0.5047880199999999
3SZK_AB_C,0.3572417859680175,-0.012077297708892903,0.36931908367691035,-1.3843469000000002
3SZK_AB_C,3.7403644556762696,0.10280175556030269,3.637562700115967,-0.1122231999999999
3SZK_AB_C,-0.04564455137329104,-0.4952791447647098,0.44963459339141876,0.029025
3U82_A_B,0.9793824068084722,0.13757382610473634,0.8418085807037359,0.5037575000000001
4B0M_A_BM,2.2593035837280278,-0.17024083949165353,2.4295444232196814,-0.3089655
4B0M_A_BM,0.983152465279541,0.6422151582553101,0.340937307024231,0.31490474
4BFI_A_B,3.690423831488892,-0.6710738850708009,4.361497716559693,3.176182346
4BFI_A_B,-0.013586712612914997,2.9424979644451903,-2.9560846770581053,-2.41344113
4CPA_A_I,0.622214564447021,1.0736673792510982,-0.4514528148040773,-0.0895985000000001
